deriv(average(v("/net010" ?result "tran"))) X,deriv(average(v("/net010" ?result "tran"))) Y
-0.0151,0.0880980387111527
-0.0112,0.1459699250875683
-0.0073,0.4521873731603783
-0.0034,5.677015468060777
0.0005,92.23707381494313
0.0044,140.7197529070994
0.0083,16.48871527203636
0.0122,0.4286336273656567
0.0161,0.00143037793843011
0.02,0.001484327370075806
