average(getData("/net010" ?result "tran")) X,average(getData("/net010" ?result "tran")) Y
-0.015,0.002287105368170585
-0.01111111,0.003777295573170428
-0.007222222,0.01000919194462202
-0.003333333,0.07496908220247173
0.0005555556,0.3613801364854051
0.004444444,0.8174339065543055
0.008333333,0.9751852504561931
0.01222222,0.9986339934511254
0.01611111,1.000207997652899
0.02,1.000211151083416
